bond_handle,bond_name,nomenclature,category,subcategory,project,location,date_allocation,date_disbursement,allocation_currency,allocated_allocation_currency,disbursed_allocation_currency,bond_currency,disbursed_bond_currency,disbursed_usd,refinancing,cofinancing_percentage
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 7 Solar Energy 2,Colombia,2021-03-31T00:00:00Z,2020-03-02T00:00:00Z,COP,419998583,419998583,COP,419998583,103888,TRUE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 8 Solar Energy 3,Colombia,2020-11-30T00:00:00Z,2020-11-10T00:00:00Z,COP,199999999,199999999,COP,199999999,55380,FALSE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 8 Solar Energy 3,Colombia,2020-11-30T00:00:00Z,2020-11-10T00:00:00Z,COP,199999999,199999999,COP,199999999,55380,FALSE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 9 Solar Energy 4,Colombia,2020-11-30T00:00:00Z,2020-02-10T00:00:00Z,COP,71955022,71955022,COP,71955022,28676,TRUE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 9 Solar Energy 4,Colombia,2020-11-30T00:00:00Z,2020-02-10T00:00:00Z,COP,71955022,71955022,COP,71955022,28676,TRUE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 10 Solar Energy 5,Colombia,2021-05-31T00:00:00Z,2020-06-26T00:00:00Z,COP,539166665,539166665,COP,539166665,172124,TRUE,0.93
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 10 Solar Energy 5,Colombia,2021-05-31T00:00:00Z,2020-06-26T00:00:00Z,COP,539166665,539166665,COP,539166665,172124,TRUE,0.93
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Transport,Public,Project 11 Public Transport,Colombia,2020-11-30T00:00:00Z,2017-08-31T00:00:00Z,COP,86503111250,86503111250,COP,86503111250,29416223,TRUE,0.5
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Clean transportation,Public,Project 11 Public Transport,Colombia,2020-11-30T00:00:00Z,2017-08-31T00:00:00Z,COP,86503111250,86503111250,COP,86503111250,29416223,TRUE,0.5
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Bom Despacho 58,Brazil,2021-03-30T00:00:00Z,2021-06-25T00:00:00Z,BRL,13105966,13105966,BRL,13105966,2404764,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Bom Despacho 58,Brazil,2021-03-30T00:00:00Z,2021-06-25T00:00:00Z,BRL,13105966,13105966,BRL,13105966,2404764,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Brasília de Minas,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,26323047,26323047,BRL,26323047,4829916,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Brasília de Minas,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,26323047,26323047,BRL,26323047,4829916,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Francisco Sá I,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,9911343,9911343,BRL,9911343,1818595,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Francisco Sá I,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,9911343,9911343,BRL,9911343,1818595,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Francisco Sá II,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,27524778,27524778,BRL,27524778,5050417,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Francisco Sá II,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,27524778,27524778,BRL,27524778,5050417,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Ibiá 25,Brazil,2021-03-30T00:00:00Z,2021-06-25T00:00:00Z,BRL,12778806,12778806,BRL,12778806,2344735,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Ibiá 25,Brazil,2021-03-30T00:00:00Z,2021-06-25T00:00:00Z,BRL,12778806,12778806,BRL,12778806,2344735,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Ibiá 42,Brazil,2021-03-30T00:00:00Z,2021-06-25T00:00:00Z,BRL,13531168,13531168,BRL,13531168,2482783,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Ibiá 42,Brazil,2021-03-30T00:00:00Z,2021-06-25T00:00:00Z,BRL,13531168,13531168,BRL,13531168,2482783,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Janaúba,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,10313886,10313886,BRL,10313886,1892456,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Janaúba,Brazil,2021-03-30T00:00:00Z,2021-05-20T00:00:00Z,BRL,10313886,10313886,BRL,10313886,1892456,TRUE,1
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Lagoa Grande 78,Brazil,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,BRL,13560228,13560228,BRL,13560228,2488115,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Lagoa Grande 78,Brazil,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,BRL,13560228,13560228,BRL,13560228,2488115,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,Climate Bonds Initiative Project Classification,Energy,Solar,Usina fotovoltaica Lagoa Grande 90,Brazil,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,BRL,13340559,13340559,BRL,13340559,2447808,FALSE,0.9
731de09d90c6433a8eddaf8aa22dc123,Green FIDC Solar GD Órigo,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Usina fotovoltaica Lagoa Grande 90,Brazil,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,BRL,13340559,13340559,BRL,13340559,2447808,FALSE,0.9
21273ccef0ca496f88b04b4970e3394e,Segunda Emissão Janaúba,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Janaúba,Brazil,2019-12-15T00:00:00Z,2019-12-20T00:00:00Z,BRL,542370190,542370190,BRL,542370190,133008850,TRUE,0.52
21273ccef0ca496f88b04b4970e3394e,Segunda Emissão Janaúba,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Janaúba,Brazil,2019-12-15T00:00:00Z,2019-12-20T00:00:00Z,BRL,542370190,542370190,BRL,542370190,133008850,TRUE,0.52
9454206ae5ef4e8d85b80872d8b63a12,Sexta Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Mariana,Brazil,2019-05-15T00:00:00Z,2019-05-24T00:00:00Z,BRL,39388377,39388377,BRL,39388377,9768458,FALSE,0.23
9454206ae5ef4e8d85b80872d8b63a12,Sexta Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Mariana,Brazil,2019-05-15T00:00:00Z,2019-05-24T00:00:00Z,BRL,39388377,39388377,BRL,39388377,9768458,FALSE,0.23
9454206ae5ef4e8d85b80872d8b63a12,Sexta Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Miracema,Brazil,2019-05-15T00:00:00Z,2019-05-24T00:00:00Z,BRL,118165132,118165132,BRL,118165132,29305374,FALSE,0.43
9454206ae5ef4e8d85b80872d8b63a12,Sexta Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Miracema,Brazil,2019-05-15T00:00:00Z,2019-05-24T00:00:00Z,BRL,118165132,118165132,BRL,118165132,29305374,FALSE,0.43
9454206ae5ef4e8d85b80872d8b63a12,Sexta Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Sant'ana - 6ª,Brazil,2019-05-15T00:00:00Z,2019-05-24T00:00:00Z,BRL,49235472,49235472,BRL,49235472,12210572,FALSE,0.08
9454206ae5ef4e8d85b80872d8b63a12,Sexta Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Sant'ana - 6ª,Brazil,2019-05-15T00:00:00Z,2019-05-24T00:00:00Z,BRL,49235472,49235472,BRL,49235472,12210572,FALSE,0.08
a51f0a51fdd241f0b87f87edf3924a15,Sétima Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Paraguaçu,Brazil,2019-09-15T00:00:00Z,2019-10-25T00:00:00Z,BRL,168549737,168549737,BRL,168549737,41997791,FALSE,0.3
a51f0a51fdd241f0b87f87edf3924a15,Sétima Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Paraguaçu,Brazil,2019-09-15T00:00:00Z,2019-10-25T00:00:00Z,BRL,168549737,168549737,BRL,168549737,41997791,FALSE,0.3
a51f0a51fdd241f0b87f87edf3924a15,Sétima Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Aimorés,Brazil,2019-09-15T00:00:00Z,2019-10-25T00:00:00Z,BRL,112366491,112366491,BRL,112366491,27998527,FALSE,0.3
a51f0a51fdd241f0b87f87edf3924a15,Sétima Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Aimorés,Brazil,2019-09-15T00:00:00Z,2019-10-25T00:00:00Z,BRL,112366491,112366491,BRL,112366491,27998527,FALSE,0.3
a51f0a51fdd241f0b87f87edf3924a15,Sétima Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Sant'ana - 7ª,Brazil,2019-09-15T00:00:00Z,2019-10-25T00:00:00Z,BRL,195667518,195667518,BRL,195667518,48754769,FALSE,0.25
a51f0a51fdd241f0b87f87edf3924a15,Sétima Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Sant'ana - 7ª,Brazil,2019-09-15T00:00:00Z,2019-10-25T00:00:00Z,BRL,195667518,195667518,BRL,195667518,48754769,FALSE,0.25
314f7f4c213f427091038506ef0c444b,Oitava Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Sant'ana - 8ª,Brazil,2019-12-15T00:00:00Z,2020-01-17T00:00:00Z,BRL,280702984,280702984,BRL,280702984,67094434,TRUE,0.49
314f7f4c213f427091038506ef0c444b,Oitava Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Sant'ana - 8ª,Brazil,2019-12-15T00:00:00Z,2020-01-17T00:00:00Z,BRL,280702984,280702984,BRL,280702984,67094434,TRUE,0.49
5b4a75cdb66b4ce9b8961d7a9fd6bfb5,Decima Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto Ivaí,Brazil,2021-05-15T00:00:00Z,2021-05-20T00:00:00Z,BRL,32701192,32701192,BRL,32701192,6181115,TRUE,0.03
5b4a75cdb66b4ce9b8961d7a9fd6bfb5,Decima Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto Ivaí,Brazil,2021-05-15T00:00:00Z,2021-05-20T00:00:00Z,BRL,32701192,32701192,BRL,32701192,6181115,TRUE,0.03
5b4a75cdb66b4ce9b8961d7a9fd6bfb5,Decima Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto SPT 1,Brazil,2021-05-15T00:00:00Z,2021-05-20T00:00:00Z,BRL,25764575,25764575,BRL,25764575,4869969,TRUE,0.99
5b4a75cdb66b4ce9b8961d7a9fd6bfb5,Decima Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto SPT 1,Brazil,2021-05-15T00:00:00Z,2021-05-20T00:00:00Z,BRL,25764575,25764575,BRL,25764575,4869969,TRUE,0.99
5b4a75cdb66b4ce9b8961d7a9fd6bfb5,Decima Emissão de Debêntures da Taesa,Climate Bonds Initiative Project Classification,Energy,Transmission,Projeto SPT 2,Brazil,2021-05-15T00:00:00Z,2021-05-20T00:00:00Z,BRL,40628753,40628753,BRL,40628753,7679567,TRUE,0.99
5b4a75cdb66b4ce9b8961d7a9fd6bfb5,Decima Emissão de Debêntures da Taesa,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Projeto SPT 2,Brazil,2021-05-15T00:00:00Z,2021-05-20T00:00:00Z,BRL,40628753,40628753,BRL,40628753,7679567,TRUE,0.99
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Waste,Recycling,Project 12 Recycling,Colombia,2021-06-30T00:00:00Z,2019-12-19T00:00:00Z,COP,8593063355,8593063355,COP,8593063355,3323255,TRUE,0.83
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Pollution,Waste recycling,Project 12 Recycling,Colombia,2021-06-30T00:00:00Z,2019-12-19T00:00:00Z,COP,8593063355,8593063355,COP,8593063355,3323255,TRUE,0.83
9d39abd34d6c4799835d76e97b6b75e1,FIDC GREEN ANGÁ-SOLFÁCIL,Climate Bonds Initiative Project Classification,Energy,Solar,FIDC GREEN ANGÁ-SOLFÁCIL,Brazil,2021-08-31T00:00:00Z,2021-08-31T00:00:00Z,BRL,400000000,400000000,BRL,400000000,77555000,FALSE,1
9d39abd34d6c4799835d76e97b6b75e1,FIDC GREEN ANGÁ-SOLFÁCIL,ICMA Green Bonds Principles Project Categories,Renewable energy,Appliances,FIDC GREEN ANGÁ-SOLFÁCIL,Brazil,2021-08-31T00:00:00Z,2021-08-31T00:00:00Z,BRL,400000000,400000000,BRL,400000000,77555000,FALSE,1
9d39abd34d6c4799835d76e97b6b75e1,FIDC GREEN ANGÁ-SOLFÁCIL,EU Taxonomy Green Bonds Standard,Other,Unspecified,FIDC GREEN ANGÁ-SOLFÁCIL,Brazil,2021-08-31T00:00:00Z,2021-08-31T00:00:00Z,BRL,400000000,400000000,BRL,400000000,77555000,FALSE,1
9d39abd34d6c4799835d76e97b6b75e1,FIDC GREEN ANGÁ-SOLFÁCIL,ISO,Other,Unspecified,FIDC GREEN ANGÁ-SOLFÁCIL,Brazil,2021-08-31T00:00:00Z,2021-08-31T00:00:00Z,BRL,400000000,400000000,BRL,400000000,77555000,FALSE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Buildings,Urban Development,Project 13 Sustainable Infrastructure,Colombia,2020-11-30T00:00:00Z,2020-11-27T00:00:00Z,COP,6666666666,6666666666,COP,6666666666,1845986,FALSE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Energy efficiency,Products,Project 13 Sustainable Infrastructure,Colombia,2020-11-30T00:00:00Z,2020-11-27T00:00:00Z,COP,6666666666,6666666666,COP,6666666666,1845986,FALSE,1
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Wind,Project 14 Wind Energy,Nicaragua,2020-09-30T00:00:00Z,2015-09-08T00:00:00Z,COP,15832804089,15832804089,COP,15832804089,18000000,TRUE,0.15
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 14 Wind Energy,Nicaragua,2020-09-30T00:00:00Z,2015-09-08T00:00:00Z,COP,15832804089,15832804089,COP,15832804089,18000000,TRUE,0.15
8924efd445c0450a816e678627f70b60,Sustainable Bond ON C6,Climate Bonds Initiative Project Classification,Buildings,Commercial,Sustainability Bond ON C6 (SVS) Green,Argentina,2021-02-17T00:00:00Z,NA,UVA,1800000000,NA,UVA,NA,NA,FALSE,0.5
8924efd445c0450a816e678627f70b60,Sustainable Bond ON C6,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,Sustainability Bond ON C6 (SVS) Green,Argentina,2021-02-17T00:00:00Z,NA,UVA,1800000000,NA,UVA,NA,NA,FALSE,0.5
8924efd445c0450a816e678627f70b60,Sustainable Bond ON C6,Climate Bonds Initiative Project Classification,Social,General,Sustainability Bond ON C6 (SVS) Social,Argentina,2021-02-17T00:00:00Z,NA,UVA,1800000000,NA,UVA,NA,NA,FALSE,0.5
8924efd445c0450a816e678627f70b60,Sustainable Bond ON C6,ICMA Green Bonds Principles Project Categories,Social,General,Sustainability Bond ON C6 (SVS) Social,Argentina,2021-02-17T00:00:00Z,NA,UVA,1800000000,NA,UVA,NA,NA,FALSE,0.5
7d5a909c5f244b7da7c3fab618115955,CRI MAGIK,Climate Bonds Initiative Project Classification,Buildings,Residential,Bem Viver Design,Brazil,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,BRL,1666667,1666666.66,BRL,1666666.66,310730,FALSE,0.14
7d5a909c5f244b7da7c3fab618115955,CRI MAGIK,ICMA Green Bonds Principles Project Categories,Green buildings,Residential,Bem Viver Design,Brazil,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,BRL,1666667,1666666.66,BRL,1666666.66,310730,FALSE,0.14
7d5a909c5f244b7da7c3fab618115955,CRI MAGIK,Climate Bonds Initiative Project Classification,Buildings,Residential,Bem Santa Cecília(Fortunato),Brazil,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,BRL,1666666.66,1666666.66,BRL,1666666.66,310730,FALSE,0.11
7d5a909c5f244b7da7c3fab618115955,CRI MAGIK,ICMA Green Bonds Principles Project Categories,Green buildings,Residential,Bem Santa Cecília(Fortunato),Brazil,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,BRL,1666666.66,1666666.66,BRL,1666666.66,310730,FALSE,0.11
7d5a909c5f244b7da7c3fab618115955,CRI MAGIK,Climate Bonds Initiative Project Classification,Buildings,Residential,Bem Viver Cesário Mota,Brazil,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,BRL,1666666.66,1666666.66,BRL,1666666.66,310730,FALSE,0.1
7d5a909c5f244b7da7c3fab618115955,CRI MAGIK,ICMA Green Bonds Principles Project Categories,Green buildings,Residential,Bem Viver Cesário Mota,Brazil,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,BRL,1666666.66,1666666.66,BRL,1666666.66,310730,FALSE,0.1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Energy,Hydro,Hydrogen pipe exchange,Brazil,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,BRL,3366,3366,USD,684000,684000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Hydrogen pipe exchange,Brazil,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,BRL,3366,3366,USD,684000,684000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Water,Treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,BRL,807000,807000,USD,164000,164000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Water,Treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2019-07-01T00:00:00Z,2019-07-01T00:00:00Z,BRL,666000,666000,USD,164000,164000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Water,Treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,BRL,177060,177060,USD,46040,46040,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Water,Treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,BRL,18390,18390,USD,4740,4740,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,BRL,807000,807000,USD,164000,164000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2019-07-01T00:00:00Z,2019-07-01T00:00:00Z,BRL,666000,666000,USD,164000,164000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,BRL,177060,177060,USD,46040,46040,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Improvement on the Biological Treatment System and Final Effluent Quality,Brazil,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,BRL,18390,18390,USD,4740,4740,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Water,Treatment,Improvements in wastewater treatment,Brazil,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,BRL,1926000,1926000,USD,357000,357000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Water,Treatment,Improvements in wastewater treatment,Brazil,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,BRL,1594000,1594000,USD,293000,293000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Improvements in wastewater treatment,Brazil,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,BRL,1926000,1926000,USD,357000,357000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Improvements in wastewater treatment,Brazil,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,BRL,1594000,1594000,USD,293000,293000,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Buildings,Products & Systems for Efficiency,Improvements on the Power Boiler Biomass Silos,Brazil,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,BRL,1749680,1749680,USD,454950,454950,FALSE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Improvements on the Power Boiler Biomass Silos,Brazil,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,BRL,1749680,1749680,USD,454950,454950,FALSE,1
5b9bc195be534adaa28f29ea980225c8,ISA CTEEP - 9ª Emissão (2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Piratininga-Bandeirantes Transmissora de Energia S.A. - 9°,Brazil,2020-12-07T00:00:00Z,2021-12-31T00:00:00Z,BRL,365000000,281050000,BRL,281050000,55094880,FALSE,0.02
5b9bc195be534adaa28f29ea980225c8,ISA CTEEP - 9ª Emissão (2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Piratininga-Bandeirantes Transmissora de Energia S.A. - 9°,Brazil,2020-12-07T00:00:00Z,2021-12-31T00:00:00Z,BRL,365000000,281050000,BRL,281050000,55094880,FALSE,0.02
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Energy,Grid,Basic Power Network and transmission lines,Brazil,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,BRL,547050,547050,USD,171355,171355,TRUE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Energy,Grid,Basic Power Network and transmission lines,Brazil,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,BRL,1542300,1542300,USD,442770,442770,TRUE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,Climate Bonds Initiative Project Classification,Energy,Grid,Basic Power Network and transmission lines,Brazil,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,BRL,1647300,1647300,USD,493396,493396,TRUE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Basic Power Network and transmission lines,Brazil,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,BRL,547050,547050,USD,171355,171355,TRUE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Basic Power Network and transmission lines,Brazil,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,BRL,1542300,1542300,USD,442770,442770,TRUE,1
7d27df26e2924c4d9fcf8ba0c0d9d684,Klabin 2027,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Basic Power Network and transmission lines,Brazil,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,BRL,1647300,1647300,USD,493396,493396,TRUE,1
