bond_handle,bond_name,nomenclature,category,subcategory,project,location,indicator,unit,planned_value,measured_value,can_be_aggregated,methodology_code,measurement_period_start,measurement_period_end
f495dc7708c7482192c314338682e805,CRI Athon ESG I,Climate Bonds Initiative Project Classification,Energy,Solar,Matões 100,Brazil,tCO2e avoided,metric ton,534,NA,TRUE,NA,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z
f495dc7708c7482192c314338682e805,CRI Athon ESG I,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Matões 100,Brazil,tCO2e avoided,metric ton,505,NA,TRUE,NA,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z
f495dc7708c7482192c314338682e805,CRI Athon ESG I,Climate Bonds Initiative Project Classification,Energy,Solar,Matões 100,Brazil,tCO2e avoided,metric ton,505,NA,TRUE,NA,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z
f495dc7708c7482192c314338682e805,CRI Athon ESG I,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Matões 100,Brazil,tCO2e avoided,metric ton,477,NA,TRUE,NA,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z
f495dc7708c7482192c314338682e805,CRI Athon ESG I,Climate Bonds Initiative Project Classification,Energy,Solar,Matões 100,Brazil,tCO2e avoided,metric ton,477,NA,TRUE,NA,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z
675b2c75c3cf4ef5be3d6cf3421d4300,ISA CTEEP - 10ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Evrecy S.A. (Minuano) - 10°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
675b2c75c3cf4ef5be3d6cf3421d4300,ISA CTEEP - 10ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Evrecy S.A. (Minuano) - 10°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
675b2c75c3cf4ef5be3d6cf3421d4300,ISA CTEEP - 10ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Evrecy S.A. (Minuano) - 10°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
675b2c75c3cf4ef5be3d6cf3421d4300,ISA CTEEP - 10ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Evrecy S.A. (Minuano) - 10°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 25) - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 25) - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 25) - 11°,Brazil,% revenue green users,percent,NA,4.43,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 25) - 11°,Brazil,% revenue green users,percent,NA,4.43,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 10) - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 10) - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 10) - 11°,Brazil,% revenue green users,percent,NA,4.43,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 10) - 11°,Brazil,% revenue green users,percent,NA,4.43,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Paraguaçu S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Paraguaçu S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Paraguaçu S.A. - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Paraguaçu S.A. - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Tibagi S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Tibagi S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Tibagi S.A. - 11°,Brazil,% revenue green users,percent,NA,2,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Tibagi S.A. - 11°,Brazil,% revenue green users,percent,NA,2,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Biguaçu S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Biguaçu S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Biguaçu S.A. - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Biguaçu S.A. - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Aimorés S.A.  - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Aimorés S.A.  - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Aimorés S.A.  - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Aimorés S.A.  - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A.  - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A.  - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A.  - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A.  - 11°,Brazil,% revenue green users,percent,NA,2.16,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Aguapeí S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Aguapeí S.A. - 11°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Aguapeí S.A. - 11°,Brazil,% revenue green users,percent,NA,4.43,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
f1d6d989d8ea4e09b00dcd41200c9e35,ISA CTEEP - 11ª Emissão (1ª e 2ª Serie),Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Aguapeí S.A. - 11°,Brazil,% revenue green users,percent,NA,4.43,FALSE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Project 1 Water Treatment,Colombia,m³ water treated,cubic meter,NA,2533,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Water,Treatment,Project 1 Water Treatment,Colombia,m³ water treated,cubic meter,NA,2533,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Project 1 Water Treatment,Colombia,tCO2e reduced,metric ton,NA,2.181,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Water,Treatment,Project 1 Water Treatment,Colombia,tCO2e reduced,metric ton,NA,2.181,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Green buildings,Residential,Project 2 Green Building,Colombia,tCO2e reduced,metric ton,NA,3046.6,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Buildings,Residential,Project 2 Green Building,Colombia,tCO2e reduced,metric ton,NA,3046.6,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Green buildings,Residential,Project 2 Green Building,Colombia,MWh energy saving,megawatt-hour,NA,1835.3,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Buildings,Residential,Project 2 Green Building,Colombia,MWh energy saving,megawatt-hour,NA,1835.3,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Project 3 Energy efficiency equipment,Colombia,MWh energy saving,megawatt-hour,NA,1478.78,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Other,Unspecified,Project 3 Energy efficiency equipment,Colombia,MWh energy saving,megawatt-hour,NA,1478.78,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Project 3 Energy efficiency equipment,Colombia,t CO2e emissions,metric ton,NA,431.34,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Other,Unspecified,Project 3 Energy efficiency equipment,Colombia,t CO2e emissions,metric ton,NA,431.34,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Project 3 Energy efficiency equipment,Colombia,tCO2e reduced,metric ton,NA,247.14,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Other,Unspecified,Project 3 Energy efficiency equipment,Colombia,tCO2e reduced,metric ton,NA,247.14,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 4 Bioenergy,Colombia,MW installed capacity,megawatt,NA,4.4,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Project 4 Bioenergy,Colombia,MW installed capacity,megawatt,NA,4.4,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 4 Bioenergy,Colombia,MWh renewable energy generation,megawatt-hour,NA,29679,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Project 4 Bioenergy,Colombia,MWh renewable energy generation,megawatt-hour,NA,29679,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 4 Bioenergy,Colombia,tCO2e reduced,metric ton,NA,9573.26,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Project 4 Bioenergy,Colombia,tCO2e reduced,metric ton,NA,9573.26,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 4 Bioenergy,Colombia,t CO2e emissions,metric ton,NA,11966.57,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Project 4 Bioenergy,Colombia,t CO2e emissions,metric ton,NA,11966.57,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 5 Hydro Energy,Colombia,MW installed capacity,megawatt,NA,55,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Hydro,Project 5 Hydro Energy,Colombia,MW installed capacity,megawatt,NA,55,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 5 Hydro Energy,Colombia,MWh renewable energy generation,megawatt-hour,NA,212172.03,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Hydro,Project 5 Hydro Energy,Colombia,MWh renewable energy generation,megawatt-hour,NA,212172.03,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 5 Hydro Energy,Colombia,tCO2e reduced,metric ton,NA,65879,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Hydro,Project 5 Hydro Energy,Colombia,tCO2e reduced,metric ton,NA,65879,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 6 Solar Energy 1,Colombia,tCO2e reduced,metric ton,NA,514.45,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 6 Solar Energy 1,Colombia,tCO2e reduced,metric ton,NA,514.45,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 6 Solar Energy 1,Colombia,t CO2e emissions,metric ton,NA,564.73,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 6 Solar Energy 1,Colombia,t CO2e emissions,metric ton,NA,564.73,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 6 Solar Energy 1,Colombia,MW installed capacity,megawatt,NA,0.2,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 6 Solar Energy 1,Colombia,MW installed capacity,megawatt,NA,0.2,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 6 Solar Energy 1,Colombia,MWh renewable energy generation,megawatt-hour,NA,870.48,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 6 Solar Energy 1,Colombia,MWh renewable energy generation,megawatt-hour,NA,870.48,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 7 Solar Energy 2,Colombia,tCO2e reduced,metric ton,NA,9.49,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 7 Solar Energy 2,Colombia,tCO2e reduced,metric ton,NA,9.49,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 7 Solar Energy 2,Colombia,MW installed capacity,megawatt,NA,0.043,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 7 Solar Energy 2,Colombia,MW installed capacity,megawatt,NA,0.043,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 7 Solar Energy 2,Colombia,MWh renewable energy generation,megawatt-hour,NA,57.71,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 7 Solar Energy 2,Colombia,MWh renewable energy generation,megawatt-hour,NA,57.71,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 8 Solar Energy 3,Colombia,tCO2e reduced,metric ton,NA,8.37,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 8 Solar Energy 3,Colombia,tCO2e reduced,metric ton,NA,8.37,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 8 Solar Energy 3,Colombia,MW installed capacity,megawatt,NA,0.033,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 8 Solar Energy 3,Colombia,MW installed capacity,megawatt,NA,0.033,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Project 8 Solar Energy 3,Colombia,MWh renewable energy generation,megawatt-hour,NA,50.4,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
43da939a64e7473388d28a08a74f1490,Primera Emisión Bono Verde Banco de Bogotá,Climate Bonds Initiative Project Classification,Energy,Solar,Project 8 Solar Energy 3,Colombia,MWh renewable energy generation,megawatt-hour,NA,50.4,TRUE,NA,2020-09-01T00:00:00Z,2021-09-01T00:00:00Z
